_H:,$Image,$Subj,$Resp
_D:,trial_714.jpg,22,Left
_D:,trial_714.jpg,19,Left
_D:,trial_714.jpg,16,Left
_D:,trial_714.jpg,31,Right
_D:,trial_714.jpg,7,Right
_D:,trial_714.jpg,26,Left
_D:,trial_714.jpg,32,Right
_D:,trial_714.jpg,3,Left
_D:,trial_714.jpg,18,Left
_D:,trial_714.jpg,14,Right
_D:,trial_714.jpg,0,Left
_D:,trial_714.jpg,28,Left
_D:,trial_714.jpg,36,Right
_D:,trial_714.jpg,13,Left
_D:,trial_714.jpg,6,Left
_D:,trial_714.jpg,21,Right
_D:,trial_714.jpg,40,Right
_D:,trial_714.jpg,8,Left
_D:,trial_714.jpg,2,Left
_D:,trial_714.jpg,27,Left
_D:,trial_714.jpg,20,Left
_D:,trial_714.jpg,29,Left
_D:,trial_714.jpg,30,Right
_D:,trial_714.jpg,37,Left
_D:,trial_714.jpg,24,Right
_D:,trial_714.jpg,17,Left
_D:,trial_512.jpg,16,Right
_D:,trial_512.jpg,30,Right
_D:,trial_512.jpg,29,Right
_D:,trial_512.jpg,32,Left
_D:,trial_512.jpg,20,Right
_D:,trial_512.jpg,50,Right
_D:,trial_512.jpg,11,Right
_D:,trial_512.jpg,26,Left
_D:,trial_512.jpg,17,Right
_D:,trial_512.jpg,18,Left
_D:,trial_512.jpg,2,Right
_D:,trial_512.jpg,15,Right
_D:,trial_512.jpg,27,Right
_D:,trial_512.jpg,23,Right
_D:,trial_512.jpg,21,Right
_D:,trial_512.jpg,10,Right
_D:,trial_512.jpg,24,Right
_D:,trial_512.jpg,6,Left
_D:,trial_512.jpg,46,Right
_D:,trial_512.jpg,8,Right
_D:,trial_512.jpg,13,Left
_D:,trial_512.jpg,36,Right
_D:,trial_512.jpg,9,Left
_D:,trial_512.jpg,22,Right
_D:,trial_512.jpg,28,Right
_D:,trial_512.jpg,25,Right
_D:,trial_512.jpg,0,Right
_D:,trial_512.jpg,14,Right
_D:,trial_512.jpg,7,Left
_D:,trial_512.jpg,19,Right
_D:,trial_715.jpg,30,Right
_D:,trial_715.jpg,26,Right
_D:,trial_715.jpg,13,Right
_D:,trial_715.jpg,33,Right
_D:,trial_715.jpg,19,Right
_D:,trial_715.jpg,18,Right
_D:,trial_715.jpg,29,Right
_D:,trial_715.jpg,28,Left
_D:,trial_715.jpg,36,Right
_D:,trial_715.jpg,25,Right
_D:,trial_715.jpg,27,Right
_D:,trial_715.jpg,3,Right
_D:,trial_715.jpg,22,Right
_D:,trial_715.jpg,11,Right
_D:,trial_715.jpg,8,Right
_D:,trial_715.jpg,2,Right
_D:,trial_715.jpg,24,Right
_D:,trial_715.jpg,7,Right
_D:,trial_715.jpg,17,Right
_D:,trial_715.jpg,9,Right
_D:,trial_715.jpg,32,Left
_D:,trial_715.jpg,23,Right
_D:,trial_715.jpg,31,Right
_D:,trial_715.jpg,4,Right
_D:,trial_715.jpg,46,Right
_D:,trial_715.jpg,0,Right
_D:,trial_715.jpg,15,Right
_D:,trial_715.jpg,10,Right
_D:,trial_715.jpg,21,Right
_D:,trial_715.jpg,14,Right
_D:,trial_308.jpg,47,Right
_D:,trial_308.jpg,23,Right
_D:,trial_308.jpg,7,Left
_D:,trial_308.jpg,31,Right
_D:,trial_308.jpg,17,Left
_D:,trial_308.jpg,9,Right
_D:,trial_308.jpg,1,Right
_D:,trial_308.jpg,11,Right
_D:,trial_308.jpg,16,Right
_D:,trial_308.jpg,26,Right
_D:,trial_308.jpg,5,Right
_D:,trial_308.jpg,46,Right
_D:,trial_308.jpg,24,Right
_D:,trial_308.jpg,15,Right
_D:,trial_308.jpg,14,Right
_D:,trial_308.jpg,6,Right
_D:,trial_308.jpg,13,Right
_D:,trial_308.jpg,42,Right
_D:,trial_308.jpg,29,Right
_D:,trial_308.jpg,0,Right
_D:,trial_308.jpg,20,Right
_D:,trial_308.jpg,8,Right
_D:,trial_308.jpg,22,Right
_D:,trial_308.jpg,28,Left
_D:,trial_308.jpg,40,Right
_D:,trial_308.jpg,30,Right
_D:,trial_308.jpg,18,Right
_D:,trial_308.jpg,25,Right
_D:,trial_308.jpg,21,Right
_D:,trial_308.jpg,10,Right
_D:,trial_115.jpg,20,Left
_D:,trial_115.jpg,34,Left
_D:,trial_115.jpg,8,Left
_D:,trial_115.jpg,6,Left
_D:,trial_115.jpg,32,Left
_D:,trial_115.jpg,15,Right
_D:,trial_115.jpg,17,Left
_D:,trial_115.jpg,19,Left
_D:,trial_115.jpg,36,Left
_D:,trial_115.jpg,21,Left
_D:,trial_115.jpg,18,Left
_D:,trial_115.jpg,2,Left
_D:,trial_115.jpg,26,Right
_D:,trial_115.jpg,22,Left
_D:,trial_115.jpg,14,Left
_D:,trial_115.jpg,44,Left
_D:,trial_115.jpg,45,Right
_D:,trial_115.jpg,0,Left
_D:,trial_115.jpg,10,Left
_D:,trial_115.jpg,23,Left
_D:,trial_115.jpg,27,Left
_D:,trial_115.jpg,31,Left
_D:,trial_115.jpg,25,Left
_D:,trial_115.jpg,7,Left
_D:,trial_115.jpg,24,Right
_D:,trial_115.jpg,5,Left
_D:,trial_115.jpg,46,Right
_D:,trial_115.jpg,30,Right
_D:,trial_115.jpg,3,Left
_D:,trial_115.jpg,29,Left
_D:,trial_309.jpg,14,Right
_D:,trial_309.jpg,34,Left
_D:,trial_309.jpg,7,Left
_D:,trial_309.jpg,10,Right
_D:,trial_309.jpg,11,Right
_D:,trial_309.jpg,25,Left
_D:,trial_309.jpg,37,Left
_D:,trial_309.jpg,26,Right
_D:,trial_309.jpg,4,Left
_D:,trial_309.jpg,0,Left
_D:,trial_309.jpg,33,Left
_D:,trial_309.jpg,24,Right
_D:,trial_309.jpg,21,Right
_D:,trial_309.jpg,8,Left
_D:,trial_309.jpg,2,Left
_D:,trial_309.jpg,28,Left
_D:,trial_309.jpg,17,Left
_D:,trial_309.jpg,27,Left
_D:,trial_309.jpg,3,Left
_D:,trial_309.jpg,22,Left
_D:,trial_309.jpg,30,Left
_D:,trial_309.jpg,32,Left
_D:,trial_309.jpg,15,Right
_D:,trial_309.jpg,18,Right
_D:,trial_309.jpg,13,Left
_D:,trial_309.jpg,36,Left
_D:,trial_309.jpg,29,Left
_D:,trial_309.jpg,46,Left
_D:,trial_309.jpg,23,Right
_D:,trial_309.jpg,16,Right
_D:,trial_116.jpg,8,Left
_D:,trial_116.jpg,32,Left
_D:,trial_116.jpg,28,Left
_D:,trial_116.jpg,19,Left
_D:,trial_116.jpg,14,Left
_D:,trial_116.jpg,25,Left
_D:,trial_116.jpg,11,Right
_D:,trial_116.jpg,17,Left
_D:,trial_116.jpg,24,Left
_D:,trial_116.jpg,31,Left
_D:,trial_116.jpg,58,Left
_D:,trial_116.jpg,16,Left
_D:,trial_116.jpg,0,Left
_D:,trial_116.jpg,21,Left
_D:,trial_116.jpg,29,Left
_D:,trial_116.jpg,15,Left
_D:,trial_116.jpg,13,Right
_D:,trial_116.jpg,33,Left
_D:,trial_116.jpg,27,Left
_D:,trial_116.jpg,10,Left
_D:,trial_116.jpg,2,Left
_D:,trial_116.jpg,7,Left
_D:,trial_116.jpg,36,Right
_D:,trial_116.jpg,23,Left
_D:,trial_116.jpg,26,Left
_D:,trial_116.jpg,18,Left
_D:,trial_116.jpg,20,Right
_D:,trial_116.jpg,22,Left
_D:,trial_116.jpg,46,Left
_D:,trial_116.jpg,3,Left
_D:,trial_513.jpg,0,Left
_D:,trial_513.jpg,16,Left
_D:,trial_513.jpg,14,Left
_D:,trial_513.jpg,26,Left
_D:,trial_513.jpg,46,Right
_D:,trial_513.jpg,55,Right
_D:,trial_513.jpg,31,Left
_D:,trial_513.jpg,15,Right
_D:,trial_513.jpg,17,Left
_D:,trial_513.jpg,44,Left
_D:,trial_513.jpg,9,Left
_D:,trial_513.jpg,22,Left
_D:,trial_513.jpg,7,Left
_D:,trial_513.jpg,23,Left
_D:,trial_513.jpg,36,Right
_D:,trial_513.jpg,10,Right
_D:,trial_513.jpg,2,Left
_D:,trial_513.jpg,13,Left
_D:,trial_513.jpg,29,Left
_D:,trial_513.jpg,21,Left
_D:,trial_513.jpg,32,Right
_D:,trial_513.jpg,8,Left
_D:,trial_513.jpg,28,Right
_D:,trial_513.jpg,25,Left
_D:,trial_513.jpg,24,Right
_D:,trial_513.jpg,18,Left
_D:,trial_513.jpg,30,Left
_D:,trial_513.jpg,19,Left
_D:,trial_513.jpg,27,Left
_D:,trial_513.jpg,11,Left
_D:,trial_117.jpg,21,Right
_D:,trial_117.jpg,25,Right
_D:,trial_117.jpg,45,Right
_D:,trial_117.jpg,11,Right
_D:,trial_117.jpg,7,Right
_D:,trial_117.jpg,13,Right
_D:,trial_117.jpg,18,Right
_D:,trial_117.jpg,15,Right
_D:,trial_117.jpg,30,Right
_D:,trial_117.jpg,17,Right
_D:,trial_117.jpg,8,Right
_D:,trial_117.jpg,58,Right
_D:,trial_117.jpg,55,Left
_D:,trial_117.jpg,29,Right
_D:,trial_117.jpg,27,Right
_D:,trial_117.jpg,2,Right
_D:,trial_117.jpg,19,Right
_D:,trial_117.jpg,31,Right
_D:,trial_117.jpg,3,Right
_D:,trial_117.jpg,20,Right
_D:,trial_117.jpg,41,Right
_D:,trial_117.jpg,28,Left
_D:,trial_117.jpg,10,Right
_D:,trial_117.jpg,23,Right
_D:,trial_117.jpg,14,Right
_D:,trial_117.jpg,6,Right
_D:,trial_117.jpg,24,Right
_D:,trial_117.jpg,0,Right
_D:,trial_117.jpg,26,Right
_D:,trial_117.jpg,37,Left
_D:,trial_716.jpg,17,Left
_D:,trial_716.jpg,36,Left
_D:,trial_716.jpg,18,Left
_D:,trial_716.jpg,8,Left
_D:,trial_716.jpg,46,Left
_D:,trial_716.jpg,14,Left
_D:,trial_716.jpg,7,Left
_D:,trial_716.jpg,41,Left
_D:,trial_716.jpg,10,Left
_D:,trial_716.jpg,30,Right
_D:,trial_716.jpg,32,Left
_D:,trial_716.jpg,20,Left
_D:,trial_716.jpg,24,Left
_D:,trial_716.jpg,11,Left
_D:,trial_716.jpg,37,Left
_D:,trial_716.jpg,3,Right
_D:,trial_716.jpg,25,Left
_D:,trial_716.jpg,23,Left
_D:,trial_716.jpg,15,Left
_D:,trial_716.jpg,27,Left
_D:,trial_716.jpg,13,Left
_D:,trial_716.jpg,0,Left
_D:,trial_716.jpg,29,Left
_D:,trial_716.jpg,22,Left
_D:,trial_716.jpg,33,Left
_D:,trial_716.jpg,19,Left
_D:,trial_716.jpg,26,Left
_D:,trial_716.jpg,28,Left
_D:,trial_716.jpg,16,Right
_D:,trial_716.jpg,21,Left
_D:,trial_310.jpg,0,Right
_D:,trial_310.jpg,15,Left
_D:,trial_310.jpg,10,Right
_D:,trial_310.jpg,2,Right
_D:,trial_310.jpg,13,Left
_D:,trial_310.jpg,3,Right
_D:,trial_310.jpg,36,Right
_D:,trial_310.jpg,18,Right
_D:,trial_310.jpg,22,Right
_D:,trial_310.jpg,19,Right
_D:,trial_310.jpg,32,Right
_D:,trial_310.jpg,31,Right
_D:,trial_310.jpg,28,Right
_D:,trial_310.jpg,25,Right
_D:,trial_310.jpg,21,Right
_D:,trial_310.jpg,40,Right
_D:,trial_310.jpg,20,Right
_D:,trial_310.jpg,8,Right
_D:,trial_310.jpg,24,Right
_D:,trial_310.jpg,23,Right
_D:,trial_310.jpg,33,Right
_D:,trial_310.jpg,7,Right
_D:,trial_310.jpg,29,Right
_D:,trial_310.jpg,14,Right
_D:,trial_310.jpg,11,Right
_D:,trial_310.jpg,27,Right
_D:,trial_310.jpg,1,Right
_D:,trial_310.jpg,37,Right
_D:,trial_310.jpg,26,Right
_D:,trial_310.jpg,17,Right
_D:,trial_514.jpg,23,Left
_D:,trial_514.jpg,21,Left
_D:,trial_514.jpg,2,Left
_D:,trial_514.jpg,30,Left
_D:,trial_514.jpg,24,Left
_D:,trial_514.jpg,14,Left
_D:,trial_514.jpg,17,Left
_D:,trial_514.jpg,50,Left
_D:,trial_514.jpg,13,Left
_D:,trial_514.jpg,28,Left
_D:,trial_514.jpg,27,Left
_D:,trial_514.jpg,16,Left
_D:,trial_514.jpg,11,Left
_D:,trial_514.jpg,0,Left
_D:,trial_514.jpg,22,Left
_D:,trial_514.jpg,3,Left
_D:,trial_514.jpg,19,Left
_D:,trial_514.jpg,29,Left
_D:,trial_514.jpg,25,Left
_D:,trial_514.jpg,26,Left
_D:,trial_514.jpg,7,Left
_D:,trial_514.jpg,20,Left
_D:,trial_514.jpg,9,Left
_D:,trial_514.jpg,33,Left
_D:,trial_514.jpg,46,Left
_D:,trial_514.jpg,8,Left
_D:,trial_514.jpg,18,Left
_D:,trial_514.jpg,15,Left
_D:,trial_514.jpg,31,Left
_D:,trial_514.jpg,10,Left
_D:,trial_118.jpg,23,Right
_D:,trial_118.jpg,34,Left
_D:,trial_118.jpg,32,Left
_D:,trial_118.jpg,19,Left
_D:,trial_118.jpg,8,Right
_D:,trial_118.jpg,56,Right
_D:,trial_118.jpg,29,Left
_D:,trial_118.jpg,14,Right
_D:,trial_118.jpg,28,Right
_D:,trial_118.jpg,9,Right
_D:,trial_118.jpg,20,Left
_D:,trial_118.jpg,37,Left
_D:,trial_118.jpg,17,Left
_D:,trial_118.jpg,3,Right
_D:,trial_118.jpg,26,Right
_D:,trial_118.jpg,25,Right
_D:,trial_118.jpg,24,Left
_D:,trial_118.jpg,31,Right
_D:,trial_118.jpg,7,Right
_D:,trial_118.jpg,18,Left
_D:,trial_118.jpg,42,Left
_D:,trial_118.jpg,0,Left
_D:,trial_118.jpg,1,Right
_D:,trial_118.jpg,22,Right
_D:,trial_118.jpg,15,Left
_D:,trial_118.jpg,27,Left
_D:,trial_118.jpg,10,Right
_D:,trial_118.jpg,2,Right
_D:,trial_118.jpg,21,Right
_D:,trial_118.jpg,6,Left
_D:,trial_515.jpg,14,Left
_D:,trial_515.jpg,20,Left
_D:,trial_515.jpg,34,Left
_D:,trial_515.jpg,21,Left
_D:,trial_515.jpg,30,Left
_D:,trial_515.jpg,25,Left
_D:,trial_515.jpg,18,Left
_D:,trial_515.jpg,46,Left
_D:,trial_515.jpg,10,Left
_D:,trial_515.jpg,32,Left
_D:,trial_515.jpg,31,Right
_D:,trial_515.jpg,24,Left
_D:,trial_515.jpg,28,Left
_D:,trial_515.jpg,26,Left
_D:,trial_515.jpg,33,Right
_D:,trial_515.jpg,13,Left
_D:,trial_515.jpg,8,Left
_D:,trial_515.jpg,19,Left
_D:,trial_515.jpg,23,Left
_D:,trial_515.jpg,16,Left
_D:,trial_515.jpg,11,Left
_D:,trial_515.jpg,22,Left
_D:,trial_515.jpg,7,Left
_D:,trial_515.jpg,15,Left
_D:,trial_515.jpg,36,Left
_D:,trial_515.jpg,0,Left
_D:,trial_515.jpg,37,Right
_D:,trial_515.jpg,29,Left
_D:,trial_515.jpg,27,Left
_D:,trial_515.jpg,17,Right
_D:,trial_311.jpg,29,Right
_D:,trial_311.jpg,0,Left
_D:,trial_311.jpg,24,Left
_D:,trial_311.jpg,8,Right
_D:,trial_311.jpg,3,Left
_D:,trial_311.jpg,16,Left
_D:,trial_311.jpg,10,Right
_D:,trial_311.jpg,13,Right
_D:,trial_311.jpg,36,Left
_D:,trial_311.jpg,2,Right
_D:,trial_311.jpg,30,Right
_D:,trial_311.jpg,14,Right
_D:,trial_311.jpg,42,Right
_D:,trial_311.jpg,22,Left
_D:,trial_311.jpg,23,Right
_D:,trial_311.jpg,56,Right
_D:,trial_311.jpg,28,Right
_D:,trial_311.jpg,17,Right
_D:,trial_311.jpg,19,Left
_D:,trial_311.jpg,40,Right
_D:,trial_311.jpg,33,Right
_D:,trial_311.jpg,27,Right
_D:,trial_311.jpg,31,Right
_D:,trial_311.jpg,25,Right
_D:,trial_311.jpg,7,Left
_D:,trial_311.jpg,21,Right
_D:,trial_311.jpg,18,Right
_D:,trial_311.jpg,49,Right
_D:,trial_311.jpg,32,Right
_D:,trial_311.jpg,26,Right
_D:,trial_119.jpg,24,Right
_D:,trial_119.jpg,21,Right
_D:,trial_119.jpg,3,Right
_D:,trial_119.jpg,39,Right
_D:,trial_119.jpg,70,Right
_D:,trial_119.jpg,8,Right
_D:,trial_119.jpg,10,Right
_D:,trial_119.jpg,13,Right
_D:,trial_119.jpg,18,Right
_D:,trial_119.jpg,22,Right
_D:,trial_119.jpg,65,Right
_D:,trial_119.jpg,43,Right
_D:,trial_119.jpg,37,Right
_D:,trial_119.jpg,19,Right
_D:,trial_119.jpg,41,Right
_D:,trial_119.jpg,31,Right
_D:,trial_119.jpg,5,Right
_D:,trial_119.jpg,11,Right
_D:,trial_119.jpg,4,Right
_D:,trial_119.jpg,25,Right
_D:,trial_119.jpg,20,Right
_D:,trial_119.jpg,14,Right
_D:,trial_119.jpg,7,Right
_D:,trial_119.jpg,59,Right
_D:,trial_119.jpg,23,Right
_D:,trial_119.jpg,26,Right
_D:,trial_119.jpg,2,Right
_D:,trial_119.jpg,29,Right
_D:,trial_119.jpg,0,Right
_D:,trial_119.jpg,1,Right
_D:,trial_717.jpg,15,Right
_D:,trial_717.jpg,21,Right
_D:,trial_717.jpg,14,Right
_D:,trial_717.jpg,40,Right
_D:,trial_717.jpg,44,Right
_D:,trial_717.jpg,37,Right
_D:,trial_717.jpg,30,Right
_D:,trial_717.jpg,8,Right
_D:,trial_717.jpg,25,Right
_D:,trial_717.jpg,41,Right
_D:,trial_717.jpg,20,Right
_D:,trial_717.jpg,3,Right
_D:,trial_717.jpg,28,Left
_D:,trial_717.jpg,18,Right
_D:,trial_717.jpg,33,Right
_D:,trial_717.jpg,29,Right
_D:,trial_717.jpg,17,Right
_D:,trial_717.jpg,36,Right
_D:,trial_717.jpg,26,Right
_D:,trial_717.jpg,23,Right
_D:,trial_717.jpg,22,Right
_D:,trial_717.jpg,27,Right
_D:,trial_717.jpg,13,Right
_D:,trial_717.jpg,24,Right
_D:,trial_717.jpg,31,Right
_D:,trial_717.jpg,0,Right
_D:,trial_717.jpg,32,Right
_D:,trial_717.jpg,7,Right
_D:,trial_717.jpg,11,Right
_D:,trial_717.jpg,9,Right
_D:,trial_312.jpg,24,Left
_D:,trial_312.jpg,36,Left
_D:,trial_312.jpg,23,Left
_D:,trial_312.jpg,13,Left
_D:,trial_312.jpg,25,Right
_D:,trial_312.jpg,32,Left
_D:,trial_312.jpg,8,Left
_D:,trial_312.jpg,20,Left
_D:,trial_312.jpg,50,Right
_D:,trial_312.jpg,29,Left
_D:,trial_312.jpg,4,Left
_D:,trial_312.jpg,44,Left
_D:,trial_312.jpg,22,Left
_D:,trial_312.jpg,18,Right
_D:,trial_312.jpg,19,Left
_D:,trial_312.jpg,7,Left
_D:,trial_312.jpg,26,Left
_D:,trial_312.jpg,27,Right
_D:,trial_312.jpg,33,Right
_D:,trial_312.jpg,3,Left
_D:,trial_312.jpg,14,Left
_D:,trial_312.jpg,11,Left
_D:,trial_312.jpg,21,Right
_D:,trial_312.jpg,6,Left
_D:,trial_312.jpg,15,Left
_D:,trial_312.jpg,0,Right
_D:,trial_312.jpg,28,Left
_D:,trial_312.jpg,17,Left
_D:,trial_312.jpg,9,Left
_D:,trial_312.jpg,46,Left
_D:,trial_516.jpg,46,Left
_D:,trial_516.jpg,7,Left
_D:,trial_516.jpg,30,Right
_D:,trial_516.jpg,28,Left
_D:,trial_516.jpg,13,Left
_D:,trial_516.jpg,11,Left
_D:,trial_516.jpg,32,Right
_D:,trial_516.jpg,29,Left
_D:,trial_516.jpg,25,Left
_D:,trial_516.jpg,15,Left
_D:,trial_516.jpg,0,Left
_D:,trial_516.jpg,8,Right
_D:,trial_516.jpg,21,Left
_D:,trial_516.jpg,20,Left
_D:,trial_516.jpg,26,Right
_D:,trial_516.jpg,24,Left
_D:,trial_516.jpg,33,Left
_D:,trial_516.jpg,10,Left
_D:,trial_516.jpg,16,Left
_D:,trial_516.jpg,23,Left
_D:,trial_516.jpg,2,Left
_D:,trial_516.jpg,47,Left
_D:,trial_516.jpg,40,Left
_D:,trial_516.jpg,22,Left
_D:,trial_516.jpg,31,Left
_D:,trial_516.jpg,14,Left
_D:,trial_516.jpg,18,Left
_D:,trial_516.jpg,27,Right
_D:,trial_516.jpg,36,Left
_D:,trial_516.jpg,17,Left
_D:,trial_718.jpg,2,Right
_D:,trial_718.jpg,0,Right
_D:,trial_718.jpg,46,Right
_D:,trial_718.jpg,18,Left
_D:,trial_718.jpg,8,Right
_D:,trial_718.jpg,19,Right
_D:,trial_718.jpg,15,Left
_D:,trial_718.jpg,30,Right
_D:,trial_718.jpg,21,Right
_D:,trial_718.jpg,23,Left
_D:,trial_718.jpg,20,Right
_D:,trial_718.jpg,36,Left
_D:,trial_718.jpg,3,Left
_D:,trial_718.jpg,31,Left
_D:,trial_718.jpg,33,Right
_D:,trial_718.jpg,25,Right
_D:,trial_718.jpg,32,Right
_D:,trial_718.jpg,10,Right
_D:,trial_718.jpg,26,Left
_D:,trial_718.jpg,13,Right
_D:,trial_718.jpg,22,Right
_D:,trial_718.jpg,40,Right
_D:,trial_718.jpg,29,Left
_D:,trial_718.jpg,50,Right
_D:,trial_718.jpg,28,Right
_D:,trial_718.jpg,7,Right
_D:,trial_718.jpg,17,Right
_D:,trial_718.jpg,16,Right
_D:,trial_718.jpg,14,Right
_D:,trial_718.jpg,27,Right
_D:,trial_120.jpg,16,Right
_D:,trial_120.jpg,6,Right
_D:,trial_120.jpg,23,Right
_D:,trial_120.jpg,5,Right
_D:,trial_120.jpg,14,Right
_D:,trial_120.jpg,18,Right
_D:,trial_120.jpg,0,Right
_D:,trial_120.jpg,41,Right
_D:,trial_120.jpg,4,Right
_D:,trial_120.jpg,28,Right
_D:,trial_120.jpg,19,Right
_D:,trial_120.jpg,30,Right
_D:,trial_120.jpg,3,Right
_D:,trial_120.jpg,29,Right
_D:,trial_120.jpg,21,Right
_D:,trial_120.jpg,33,Right
_D:,trial_120.jpg,24,Right
_D:,trial_120.jpg,40,Right
_D:,trial_120.jpg,7,Right
_D:,trial_120.jpg,38,Right
_D:,trial_120.jpg,9,Right
_D:,trial_120.jpg,26,Right
_D:,trial_120.jpg,22,Right
_D:,trial_120.jpg,2,Right
_D:,trial_120.jpg,50,Right
_D:,trial_120.jpg,37,Right
_D:,trial_120.jpg,45,Right
_D:,trial_120.jpg,17,Right
_D:,trial_120.jpg,11,Right
_D:,trial_120.jpg,25,Right
_D:,trial_313.jpg,26,Right
_D:,trial_313.jpg,46,Right
_D:,trial_313.jpg,36,Right
_D:,trial_313.jpg,24,Right
_D:,trial_313.jpg,31,Right
_D:,trial_313.jpg,3,Right
_D:,trial_313.jpg,16,Right
_D:,trial_313.jpg,22,Right
_D:,trial_313.jpg,21,Right
_D:,trial_313.jpg,0,Right
_D:,trial_313.jpg,8,Right
_D:,trial_313.jpg,27,Right
_D:,trial_313.jpg,7,Right
_D:,trial_313.jpg,9,Right
_D:,trial_313.jpg,10,Right
_D:,trial_313.jpg,32,Right
_D:,trial_313.jpg,18,Right
_D:,trial_313.jpg,14,Right
_D:,trial_313.jpg,1,Right
_D:,trial_313.jpg,19,Right
_D:,trial_313.jpg,29,Right
_D:,trial_313.jpg,23,Right
_D:,trial_313.jpg,13,Right
_D:,trial_313.jpg,28,Left
_D:,trial_313.jpg,67,Right
_D:,trial_313.jpg,17,Right
_D:,trial_313.jpg,15,Right
_D:,trial_313.jpg,25,Right
_D:,trial_313.jpg,45,Left
_D:,trial_313.jpg,11,Right
_D:,trial_719.jpg,15,Right
_D:,trial_719.jpg,24,Right
_D:,trial_719.jpg,0,Right
_D:,trial_719.jpg,37,Left
_D:,trial_719.jpg,17,Right
_D:,trial_719.jpg,18,Right
_D:,trial_719.jpg,46,Right
_D:,trial_719.jpg,36,Right
_D:,trial_719.jpg,22,Right
_D:,trial_719.jpg,11,Right
_D:,trial_719.jpg,28,Right
_D:,trial_719.jpg,14,Right
_D:,trial_719.jpg,30,Right
_D:,trial_719.jpg,26,Right
_D:,trial_719.jpg,23,Right
_D:,trial_719.jpg,16,Right
_D:,trial_719.jpg,9,Left
_D:,trial_719.jpg,8,Left
_D:,trial_719.jpg,25,Left
_D:,trial_719.jpg,13,Right
_D:,trial_719.jpg,29,Left
_D:,trial_719.jpg,19,Right
_D:,trial_719.jpg,20,Right
_D:,trial_719.jpg,21,Right
_D:,trial_719.jpg,27,Right
_D:,trial_719.jpg,3,Left
_D:,trial_719.jpg,7,Left
_D:,trial_719.jpg,34,Right
_D:,trial_719.jpg,10,Right
_D:,trial_719.jpg,40,Right
_D:,trial_517.jpg,23,Left
_D:,trial_517.jpg,29,Left
_D:,trial_517.jpg,7,Left
_D:,trial_517.jpg,11,Left
_D:,trial_517.jpg,32,Left
_D:,trial_517.jpg,28,Left
_D:,trial_517.jpg,67,Left
_D:,trial_517.jpg,13,Left
_D:,trial_517.jpg,0,Left
_D:,trial_517.jpg,16,Left
_D:,trial_517.jpg,19,Left
_D:,trial_517.jpg,8,Left
_D:,trial_517.jpg,21,Left
_D:,trial_517.jpg,24,Left
_D:,trial_517.jpg,46,Left
_D:,trial_517.jpg,18,Left
_D:,trial_517.jpg,3,Left
_D:,trial_517.jpg,15,Left
_D:,trial_517.jpg,27,Left
_D:,trial_517.jpg,14,Left
_D:,trial_517.jpg,33,Left
_D:,trial_517.jpg,30,Left
_D:,trial_517.jpg,22,Left
_D:,trial_517.jpg,6,Left
_D:,trial_517.jpg,26,Left
_D:,trial_517.jpg,36,Left
_D:,trial_517.jpg,20,Left
_D:,trial_517.jpg,10,Left
_D:,trial_517.jpg,17,Left
_D:,trial_517.jpg,25,Left
_D:,trial_121.jpg,27,Left
_D:,trial_121.jpg,31,Left
_D:,trial_121.jpg,20,Left
_D:,trial_121.jpg,34,Left
_D:,trial_121.jpg,0,Left
_D:,trial_121.jpg,2,Left
_D:,trial_121.jpg,7,Left
_D:,trial_121.jpg,3,Left
_D:,trial_121.jpg,18,Left
_D:,trial_121.jpg,50,Right
_D:,trial_121.jpg,25,Left
_D:,trial_121.jpg,21,Left
_D:,trial_121.jpg,10,Left
_D:,trial_121.jpg,22,Left
_D:,trial_121.jpg,12,Right
_D:,trial_121.jpg,8,Left
_D:,trial_121.jpg,16,Left
_D:,trial_121.jpg,13,Left
_D:,trial_121.jpg,4,Left
_D:,trial_121.jpg,23,Left
_D:,trial_121.jpg,9,Left
_D:,trial_121.jpg,29,Left
_D:,trial_121.jpg,28,Left
_D:,trial_121.jpg,11,Left
_D:,trial_121.jpg,14,Left
_D:,trial_121.jpg,37,Right
_D:,trial_121.jpg,26,Left
_D:,trial_121.jpg,17,Left
_D:,trial_121.jpg,24,Left
_D:,trial_121.jpg,35,Left
_D:,trial_720.jpg,15,Left
_D:,trial_720.jpg,28,Left
_D:,trial_720.jpg,21,Left
_D:,trial_720.jpg,18,Left
_D:,trial_720.jpg,11,Right
_D:,trial_720.jpg,44,Right
_D:,trial_720.jpg,1,Right
_D:,trial_720.jpg,17,Right
_D:,trial_720.jpg,20,Right
_D:,trial_720.jpg,22,Right
_D:,trial_720.jpg,10,Left
_D:,trial_720.jpg,24,Right
_D:,trial_720.jpg,3,Left
_D:,trial_720.jpg,30,Left
_D:,trial_720.jpg,16,Left
_D:,trial_720.jpg,19,Right
_D:,trial_720.jpg,34,Right
_D:,trial_720.jpg,31,Left
_D:,trial_720.jpg,8,Left
_D:,trial_720.jpg,0,Left
_D:,trial_720.jpg,2,Left
_D:,trial_720.jpg,13,Right
_D:,trial_720.jpg,25,Right
_D:,trial_720.jpg,7,Right
_D:,trial_720.jpg,33,Right
_D:,trial_720.jpg,23,Left
_D:,trial_720.jpg,26,Left
_D:,trial_720.jpg,46,Left
_D:,trial_720.jpg,29,Left
_D:,trial_720.jpg,14,Right
